position_id	claim_index	linked_hypothesis_id	verdict	flags	reasons	school_prediction	current_polarity	claim_years_range	claim_countries	hyp_period	hyp_countries_count	claim_outcomes	hyp_outcomes	claim_entities	hyp_entities	claim_text	llm_score	llm_verdict	llm_reason	combined_verdict
new_keynesian	0	fiat_expansion_erodes_currency_purchasing_power_long_run	FAIL	OUTCOME_UNVERIFIABLE,POLICY_NAMED_ABSENT	no outcome keywords detected in hypothesis; claim mentions ['inflation']; claim references ['volcker'] — not found in hypothesis text (hyp entities: none)	mixed	aligned	1979-1987		1971-2025	7	inflation		volcker		Volcker disinflation shows that well-managed fiat with CB independence can restore price stability without a gold standard.	1	tangential	Entity and outcome mismatch: claim centres on Volcker disinflation and CB independence restoring price stability; hypothesis tests post-1971 fiat purchasing-power erosion vs hard assets.	FAIL
new_keynesian	1	nordic_outcome_persistence_decomposition	PASS			supported	aligned			1996-2023	10		employment_labour,institutional_quality,poverty_inequality			Nordic welfare architectures can produce strong growth outcomes with counter-cyclical fiscal stabilisation.	3	match	Hypothesis tests Nordic-vs-Southern-Europe outcome decomposition 1996-2023, aligned with the claim's welfare-architecture proposition.	PASS
new_keynesian	2	qe_zlb_effectiveness_term_premia	PASS			supported	aligned	2008-2022			0	monetary_policy	monetary_policy	qe	qe	Fed QE programmes 2008–2014 lowered long-end yields and corporate spreads, raising asset prices and stimulating investment through portfolio-rebalancing and signalling channels even at the zero lower bound.	3	match	Hypothesis text identical; same Fed 2008-2014 QE long-end-yields and portfolio-rebalancing proposition.	PASS
new_keynesian	3	fiscal_multipliers_zlb_higher_than_normal_regime	PASS			supported	aligned				0					Fiscal multipliers are substantially larger at the zero lower bound than in normal interest-rate regimes, because crowding-out via higher rates is suppressed.	3	match	Hypothesis text identical; same fiscal-multipliers-larger-at-ZLB proposition.	PASS
new_keynesian	4	inflation_expectations_anchoring_flattens_phillips_curve	PASS			supported	aligned	2008-2020			0	employment_labour,inflation,monetary_policy	employment_labour,inflation,monetary_policy	phillips_curve	phillips_curve	Inflation expectations remained anchored through the 2008–2020 period in economies with credible inflation-targeting central banks, producing a flatter short-run Phillips curve than the 1970s relationship.	3	match	Hypothesis text identical; same 2008-2020 inflation-expectations-anchoring and flatter-Phillips-curve proposition.	PASS
new_keynesian	5	austerity_output_recovery_tradeoff	FAIL	POLICY_NAMED_ABSENT	claim references ['cameron', 'osborne'] — not found in hypothesis text (hyp entities: none)	supported	aligned	2010-2016	GBR	2008-2019	21		employment_labour	cameron,osborne		The Cameron–Osborne 2010–2016 UK austerity produced a slower output recovery than counterfactual balanced or expansionary fiscal paths would have produced, because fiscal consolidation at near-ZLB has large output costs.	2	partial	Generality gap: claim is specifically UK Cameron-Osborne 2010-2016 counterfactual; hypothesis tests Eurozone-periphery austerity panel 2010-2019, UK is in sample but not focal.	FAIL
new_keynesian	6	labour_market_hysteresis_persistent_unemployment	PASS			supported	aligned	1980-2017			0	employment_labour	employment_labour	phillips_curve	phillips_curve	Blanchard-Summers hysteresis: prolonged high unemployment (European NAIRU rise post-1980s, post-2008 Southern Europe) produces persistent labour-force detachment and skill decay that raises the natural rate.	3	match	Hypothesis text identical; same Blanchard-Summers hysteresis NAIRU-rise proposition.	PASS
new_keynesian	7	labour_market_flexibility_unemployment_duration	FAIL	POLICY_NAMED_ABSENT	claim references ['macron'] — not found in hypothesis text (hyp entities: none)	supported	aligned	2017-2027	FRA	1985-2023	31	employment_labour	employment_labour,welfare_state	macron		Macron's 2017–2019 labour-market reforms (CDI/CDD flexibility, simplified dismissal procedures) produced measurable reductions in French unemployment duration without offsetting wage compression.	1	tangential	Entity/generality gap: claim is France Macron 2017-19 specific episode; hypothesis is generic cross-country EPL-vs-duration panel.	FAIL
new_keynesian	8	reagan_tax_cuts_growth_effect	FAIL	OUTCOME_MISMATCH,POLICY_NAMED_ABSENT	claim outcomes ['employment_labour', 'tax'] disjoint from hypothesis outcomes ['gdp_growth']; claim references ['tcja', 'trump'] — not found in hypothesis text (hyp entities: ['reagan'])	mixed	aligned	2017-2021			0	employment_labour,tax	gdp_growth	laffer,tcja,trump	reagan	Trump's 2017 TCJA produced smaller investment and output responses than Laffer-curve advocates projected, consistent with New Keynesian estimates of corporate-tax-cut passthrough in a near-full-employment economy.	0	unrelated	Era and entity mismatch: claim tests Trump TCJA 2017; hypothesis tests Reagan 1981-86 tax cuts.	FAIL
new_keynesian	9	labour_market_flexibility_unemployment_duration	FAIL	POLICY_NAMED_ABSENT	claim references ['schroder'] — not found in hypothesis text (hyp entities: none)	supported	aligned	1998-2010	DEU	1985-2023	31	employment_labour	employment_labour,welfare_state	schroder		Schröder's Agenda 2010 reforms reduced German structural unemployment over the subsequent decade, vindicating targeted labour-market reform in a sticky-wage economy.	3	match	Identical Abenomics ZLB/NK proposition tested.	FAIL
new_keynesian	10	abenomics_monetary_fiscal_coordination_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	mixed	aligned	2012-2020	JPN		0	inflation	inflation	abe	abe	Abenomics' combined monetary-fiscal expansion lifted Japanese inflation and output partially but failed to durably escape the deflation equilibrium, consistent with NK models of near-permanent ZLB traps.	1	tangential	Entity/generality gap: claim is Germany Schroder Agenda 2010 specific episode; hypothesis is generic cross-country EPL-duration panel.	FAIL
new_keynesian	11	unfunded_fiscal_expansion_above_zlb_bond_market_response	PASS			supported	aligned	2022-2023			0	inflation	inflation	truss	truss	Truss 2022 mini-budget shows that unfunded fiscal expansion above the ZLB triggers sharp bond-market and currency responses through expected-inflation and risk-premium channels.	3	match	Identical Truss 2022 mini-budget proposition tested.	PASS
new_keynesian	12	forward_guidance_term_structure_effect	PASS			supported	aligned	2008-2017			0	monetary_policy	monetary_policy			Post-2008 mainstream-central-bank forward guidance affected the term structure of interest rates beyond what pure-signal rational-expectations models would predict, consistent with NK sticky-information models.	3	match	Identical forward-guidance term-structure proposition tested.	PASS
new_keynesian	13	euro_area_fiscal_constraint_contractionary_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2010-2019	ESP,GRC,ITA		0	monetary_policy	monetary_policy	maastricht	maastricht	Euro-area Southern members (Greece, Italy, Spain) post-2010 suffered larger output contractions than fiscal-space-preserving peers because Maastricht-constrained fiscal policy combined with ECB pre-2015 tightness produced contractionary conditions New Keynesian models predict at the currency-union ZLB.	3	match	Identical Eurozone Southern-periphery post-2010 contraction proposition tested.	REVIEW
ordoliberal	0	nordic_outcome_persistence_decomposition	PASS			supported	aligned		NOR,SGP	1996-2023	10		employment_labour,institutional_quality,poverty_inequality			State-organised mechanisms operating through market-respecting institutions (Bismarckian sickness funds, Norway SWF, Singapore CPF) outperform state-organised mechanisms that replace markets.	1	tangential	Outcome/entity gap: claim is about Bismarck/SWF/CPF market-respecting mechanisms; hypothesis decomposes Nordic-vs-Southern-Europe gap.	FAIL
ordoliberal	1	debt_brake_fiscal_discipline_without_output_cost	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2009-2019	DEU		0					Germany's Schuldenbremse (constitutional debt brake, 2009) produced lower debt-to-GDP trajectories than comparable-economy fiscal-rule-absent peers over 2009–2019, without output loss relative to the Eurozone mean.	3	match	Identical Schuldenbremse 2009 debt-trajectory proposition tested.	REVIEW
ordoliberal	2	central_bank_independence_inflation_discipline	REVIEW	ERA_PARTIAL	only 9/42 claim years fall within hypothesis period 1990-2023	supported	aligned	1957-1998	DEU	1990-2023	29	inflation,monetary_policy	inflation,trade_liberalisation			Bundesbank's statutory independence 1957–1998 produced lower German inflation than any major peer economy over the same period, and served as the institutional model for ECB design.	2	partial	Era gap: claim is Bundesbank 1957-1998; hypothesis is CBI cross-country panel 1990-2023, same CBI-inflation mechanism but narrower era.	REVIEW
ordoliberal	3	competition_enforcement_consumer_welfare_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned		USA		0		regulatory			Strict competition-policy enforcement (EU DG-Comp, Bundeskartellamt) produces higher consumer welfare than laissez-faire antitrust (US post-Bork consumer-welfare-standard narrowing) in sectors prone to concentration.	3	match	Identical EU/Bundeskartellamt vs US post-Bork competition-enforcement proposition tested.	REVIEW
ordoliberal	4	eu_single_market_productivity_and_trade_gains	PASS			supported	aligned	1993-2020			0	gdp_growth,productivity	gdp_growth,productivity	eu_single_market	eu_single_market	EU single market 1993 produced measurable intra-EU trade, productivity, and consumer-price convergence gains consistent with the Ordoliberal view that rules-based market integration requires supranational competition enforcement.	3	match	Identical EU single market 1993 proposition tested.	PASS
ordoliberal	5	bismarckian_welfare_fiscal_sustainability	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned		AUT,CHE,DEU		0	welfare_state	welfare_state			Bismarckian contributory welfare architectures (Germany, Austria, Switzerland) are more fiscally sustainable than tax-financed universal architectures when demographic ageing is severe, because contribution-benefit linkage constrains expansion.	3	match	Identical Bismarckian contributory fiscal-sustainability proposition tested.	REVIEW
ordoliberal	6	labour_market_reform_institutional_complementarity	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1998-2010	DEU,GBR		0	poverty_inequality	poverty_inequality	schroder	schroder	Germany's Agenda 2010 labour-market reforms worked within the Ordoliberal framework precisely because they preserved collective-bargaining institutions and vocational-training architecture; the same reforms imposed on UK-style labour markets produced larger inequality increases.	3	match	Identical Agenda 2010 institutional-complementarity proposition tested.	REVIEW
ordoliberal	7	maastricht_convergence_discipline_effect	PASS			supported	aligned	1992-1992			0	gdp_growth,inflation	gdp_growth,inflation	maastricht	maastricht	Maastricht convergence criteria 1992 imposed fiscal discipline that produced lower inflation and interest-rate convergence in pre-accession EU members, consistent with the Ordoliberal principle of rules-binding monetary constitutions.	3	match	Identical Maastricht 1992 convergence-discipline proposition tested.	PASS
ordoliberal	8	fiscal_rule_departure_credibility_loss_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2001-2019	GRC		0					Post-2010 Southern-European departures from euro fiscal rules (Greece 2001–2009) produced the specific pattern Ordoliberal theory predicts: credibility loss, borrowing-cost spikes, and forced stabilisation on worse terms than voluntary rule-compliance would have produced.	3	match	Identical Greece/Southern-Europe fiscal-rule departure credibility-loss proposition tested.	REVIEW
ordoliberal	9	venezuela_chavismo_framework_validation	PASS			supported	aligned	1999-2013	VEN	1996-2023	7		institutional_quality	chavez,chavismo	chavez,chavismo,maduro	Venezuela's Chavismo-era simultaneous attack on competition institutions (price controls, expropriations, currency-control rent allocation) produced collapse patterns predictable from Eucken's competitive-order theory.	2	partial	Outcome gap: claim is Venezuela competition-institution collapse; hypothesis tests Venezuela GDP divergence, same country/era but different outcome variable.	REVIEW
ordoliberal	10	erhard_1948_liberalisation_recovery_effect	PASS			supported	aligned	1945-1973			0					Erhard's 1948 currency reform and price-control removal produced the fastest recovery in post-war Europe, demonstrating that rules-based market restoration outperforms Bretton-Woods-era rationed economies.	3	match	Identical Erhard 1948 liberalisation-recovery proposition tested.	PASS
ordoliberal	11	mittelstand_institutional_productivity_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned		DEU		0	productivity	productivity			German Mittelstand-supporting institutional architecture (vocational training, Landesbanken patient capital, co-determination) correlates with higher manufacturing productivity persistence than Anglo-Saxon shareholder-primacy arrangements in capital-intensive sectors.	3	match	Identical Mittelstand institutional-productivity proposition tested.	REVIEW
ordoliberal	12	competition_enforcement_consumer_welfare_effect	FAIL	GEO_UNVERIFIABLE,POLICY_NAMED_ABSENT	hypothesis has no sample.countries list; claim references ['reagan', 'trump'] — not found in hypothesis text (hyp entities: none)	supported	aligned	1980-2021	USA		0		regulatory	reagan,trump		Reagan-era and Trump-era US antitrust enforcement retreat produced measurable concentration increases and markup rises in US product markets over 1980–2020, consistent with the Ordoliberal prediction that markets absent competition enforcement trend toward concentration.	2	partial	Entity flip: claim is Reagan/Trump US antitrust retreat causing concentration; hypothesis tests EU-strict-vs-US-lax consumer-welfare, same topic different angle.	FAIL
post_keynesian	0	m2_expansion_correlates_with_asset_price_inflation	PASS			supported	aligned			2008-2025	10	financial_crisis,inflation,monetary_policy	financial_crisis,inflation,monetary_policy	minsky		M2 expansion correlates with asset price inflation (Minsky's financial instability).	3	match	Same M2/asset-price-inflation proposition tested.	PASS
post_keynesian	1	growth_vs_distribution_tradeoff	FAIL	OUTCOME_MISMATCH	claim outcomes ['employment_labour', 'inflation'] disjoint from hypothesis outcomes ['institutional_quality', 'poverty_inequality', 'trade_liberalisation', 'welfare_state']	mixed	aligned			1985-2020	15	employment_labour,inflation	institutional_quality,poverty_inequality,trade_liberalisation,welfare_state			Fiscal expansion in high-unemployment regimes produces output gains with minimal inflation cost.	0	unrelated	Outcome mismatch: claim is fiscal expansion output/inflation tradeoff; hypothesis is architecture-vs-transfer redistribution growth/inequality.	FAIL
post_keynesian	2	great_depression_fiscal_counterfactual	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1929-1939	USA		0	inflation	inflation	great_depression	great_depression	The 1929-1933 US Great Depression contraction would have been substantially shallower with active fiscal expansion rather than the actual deflationary fiscal stance through 1932.	3	match	Identical Great Depression 1929-1933 fiscal counterfactual proposition tested.	REVIEW
post_keynesian	3	bretton_woods_fiscal_space_growth	PASS			supported	aligned	1945-1982			0	employment_labour	employment_labour			The 1945-1973 Bretton Woods era sustained higher trend growth and lower unemployment across OECD than the post-1973 floating-rate era because capital-account controls preserved fiscal space for demand management.	3	match	Identical Bretton Woods 1945-1973 growth/fiscal-space proposition tested.	PASS
post_keynesian	4	financial_deregulation_crisis_vulnerability	FAIL	OUTCOME_MISMATCH,POLICY_NAMED_ABSENT	claim outcomes ['financial_crisis'] disjoint from hypothesis outcomes ['regulatory']; claim references ['gfc'] — not found in hypothesis text (hyp entities: ['big_bang', 'glass_steagall'])	supported	aligned	2007-2009		1970-2023	22	financial_crisis	regulatory	gfc,minsky	big_bang,glass_steagall	The 2007-2009 financial crisis originated in endogenous leverage build-up (Minsky hedge-speculative-Ponzi transition) within financial sector balance sheets, not in exogenous shocks.	2	partial	Mechanism gap: claim is 2007-09 endogenous Minsky leverage; hypothesis tests deregulation-crisis vulnerability, adjacent causal chain.	FAIL
post_keynesian	5	austerity_output_recovery_tradeoff	FAIL	OUTCOME_MISMATCH	claim outcomes ['monetary_policy'] disjoint from hypothesis outcomes ['employment_labour']	supported	aligned	2010-2019	ESP,GRC,IRL,PRT	2008-2019	21	monetary_policy	employment_labour			Post-2010 Eurozone austerity under ECB/IMF/EC programmes in Greece, Portugal, Spain, and Ireland produced larger negative output multipliers than pre-crisis IMF models assumed.	3	match	Same post-2010 Eurozone periphery austerity multiplier proposition tested.	FAIL
post_keynesian	6	uk_cameron_osborne_austerity_output_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2010-2016	GBR		0			cameron,osborne	cameron,osborne	UK Cameron-Osborne austerity 2010-2016 reduced output below the counterfactual path and failed to reduce the debt-to-GDP ratio on the government's own timeline.	3	match	Identical UK Cameron-Osborne 2010-2016 austerity proposition tested.	REVIEW
post_keynesian	7	qe_asset_inflation_vs_cpi_divergence_post_2008	PASS			supported	aligned	2008-2022		2008-2023	8	inflation	inflation,monetary_policy	qe	qe	Post-2008 QE programmes produced asset-price inflation without proportional wage or consumer-price inflation, consistent with endogenous-money view that central-bank reserve expansion does not mechanically translate into broad-money expansion.	3	match	Same post-2008 QE asset-vs-CPI divergence proposition tested.	PASS
post_keynesian	8	abenomics_monetary_policy_demand_effect	PASS			supported	aligned	2012-2020			0	inflation,monetary_policy	inflation,monetary_policy	abe	abe	Abenomics 2012-2020 produced weaker inflation response than orthodox monetary-policy models predicted, vindicating post-Keynesian view that monetary policy alone cannot lift effective demand at zero lower bound.	3	match	Identical Abenomics 2012-2020 inflation-response proposition tested.	PASS
post_keynesian	9	volcker_disinflation_output_cost_magnitude	PASS			supported	aligned	1979-1987			0	employment_labour,inflation	employment_labour,inflation	volcker	volcker	Volcker disinflation 1979-1982 produced output costs (unemployment rising to 10.8%) that mainstream models systematically underestimated, consistent with post-Keynesian insistence that disinflation costs are real and persistent.	3	match	Identical Volcker 1979-1982 disinflation output-cost proposition tested.	PASS
post_keynesian	10	us_household_debt_sustains_demand_1990_2008	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2008-2008	USA		0	wage_stagnation	wage_stagnation			Pre-2008 US household debt expansion sustained aggregate demand in the face of stagnant real median wages, a pattern inconsistent with representative-agent rational-expectations models.	3	match	Identical pre-2008 US household-debt demand proposition tested.	REVIEW
post_keynesian	11	financial_deregulation_crisis_vulnerability	FAIL	POLICY_NAMED_ABSENT	claim references ['gramm_leach'] — not found in hypothesis text (hyp entities: ['big_bang', 'glass_steagall'])	supported	aligned	1945-2008		1970-2023	22	regulatory	regulatory	big_bang,gramm_leach	big_bang,glass_steagall	Financial deregulation across OECD 1980-2008 (Big Bang 1986, Gramm-Leach-Bliley 1999) raised crisis frequency above the stable 1945-1980 regulated-finance era.	3	match	Same OECD financial-deregulation 1980-2008 crisis-frequency proposition tested; Gramm-Leach/Big Bang both covered.	FAIL
post_keynesian	12	phillips_curve_flattening_post_1990	PASS			supported	aligned	1990-1999			0	employment_labour	employment_labour	phillips_curve	phillips_curve	The Phillips curve flattened post-1990 in OECD economies, reflecting endogenous expectation formation and labour-market regime change rather than pure NAIRU drift.	3	match	Identical Phillips-curve flattening post-1990 OECD proposition tested.	PASS
post_keynesian	13	trump_tariff_manufacturing_reshoring_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	mixed	aligned	2017-2021	USA		0	trade_liberalisation	trade_liberalisation	trump	trump	Trump tariff policy 2018-2019 did not reshore US manufacturing output to a meaningful degree, and tariff incidence fell on US importers and consumers, consistent with post-Keynesian emphasis on demand-side rather than price-competition factors in trade flows.	3	match	Identical Trump tariff 2018-2019 reshoring/incidence proposition tested.	REVIEW
post_keynesian	14	lula_third_term_fiscal_discipline_commitment_2023_present	FAIL	ERA_MISMATCH	claim refers to 2003-2011; hypothesis period 2015-2027	mixed	aligned	2003-2011		2015-2027	1			lula	lula	Lula's third-term Novo Arcabouço Fiscal holds the primary-balance path not primarily due to statutory discipline but because BCB real-rate tightening and market-yield pressure forced de-facto compression — the post-Keynesian reading that fiscal commitment devices are ratified by financial-sector discipline rather than standing alone.	3	match	Same Brazil Lula Novo Arcabouço Fiscal primary-balance commitment proposition tested.	FAIL
post_keynesian	15	petro_reform_package_economic_trajectory_2022_present	PASS			mixed	aligned	2022-2027	COL	2014-2027	4		gdp_growth,inflation,institutional_quality	petro	petro	Petro-era Colombian economic trajectory 2022-2026 is not meaningfully worse than the LatAm peer pool after controlling for the regional monetary-tightening cycle, vindicating post-Keynesian reading that redistributive fiscal policy in middle-income economies can be implemented without the collapse-of-investment scenario orthodox models predict.	3	match	Identical Petro Colombia 2022-2026 trajectory-vs-peers proposition tested.	PASS
social_democratic	0	nordic_outcome_persistence_decomposition	PASS			mixed	aligned			1996-2023	10	institutional_quality	employment_labour,institutional_quality,poverty_inequality			Nordic outcomes require BOTH welfare architecture AND institutional quality — welfare is not secondary.	3	match	Same Nordic-outcome decomposition welfare-vs-institutions proposition tested.	PASS
social_democratic	1	growth_vs_distribution_tradeoff	PASS			supported	aligned			1985-2020	15		institutional_quality,poverty_inequality,trade_liberalisation,welfare_state			Distributional outcomes are improvable through transfer expansion without proportional growth costs.	2	partial	Mechanism gap: claim is transfer-expansion growth neutrality; hypothesis tests architecture-based redistribution vs transfers, adjacent question.	REVIEW
social_democratic	2	us_1945_1973_labour_compact_productivity_wage_link	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1945-1973	USA		0	productivity	productivity			US 1945-1973 coordinated labour-management-state compact produced broad-based real-wage growth tracking productivity, demonstrating that strong labour institutions + progressive taxation are growth-compatible.	3	match	Identical US 1945-1973 labour-compact productivity-wage proposition tested.	REVIEW
social_democratic	3	union_density_inequality_growth_oecd	PASS			supported	aligned	1980-1989			0	poverty_inequality	poverty_inequality			Post-1980 OECD countries with higher union density and collective-bargaining coverage maintained lower inequality growth without measurable cumulative growth penalty.	3	match	Identical post-1980 OECD union-density inequality-growth proposition tested.	PASS
social_democratic	4	schroder_agenda_2010_median_wage_inequality	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1998-2010	DEU		0	employment_labour,poverty_inequality	employment_labour,poverty_inequality	schroder	schroder	Schroder Agenda 2010 reforms reduced German unemployment but widened inequality and produced slower median-wage growth, demonstrating that not all labour-market flexibilisation is welfare-improving.	3	match	Identical Schroder Agenda 2010 inequality/median-wage proposition tested.	REVIEW
social_democratic	5	austerity_output_recovery_tradeoff	PASS			supported	aligned	2010-2019	ESP,GRC,IRL,PRT	2008-2019	21		employment_labour			Post-2010 Eurozone austerity in Greece, Spain, Portugal, Ireland produced larger-than-projected output contractions, falsifying the R&R 90%-debt-threshold austerity case.	3	match	Same post-2010 Eurozone periphery austerity output-contraction proposition tested.	PASS
social_democratic	6	nordic_1990s_reform_welfare_scale_preservation	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1999-2001	DNK,NOR,SWE		0	welfare_state	welfare_state			Nordic 1990s reforms (Swedish pension 1999, Norway handlingsregel 2001, Danish flexicurity) preserved welfare-state scope while restoring fiscal sustainability, showing that welfare-state scale is not inherently unsustainable.	3	match	Identical Nordic 1990s reform welfare-preservation proposition tested.	REVIEW
social_democratic	7	us_eu_gdp_per_capita_divergence_policy_causes	PASS			supported	inverted		USA	1970-2023	15	productivity	employment_labour,productivity,regulatory,trade_liberalisation			US-EU GDP-per-capita gap is partly driven by hours-worked differences that reflect welfare-state preferences (more leisure, more public services) rather than productivity deficit.	2	partial	Mechanism gap: claim attributes US-EU gap to hours-worked/welfare preference; hypothesis attributes to policy channels (PMR/EPL/capital/energy/tax).	REVIEW
social_democratic	8	top_marginal_rate_growth_tradeoff	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1945-1980	USA		0	tax	tax	laffer	laffer	Progressive income-tax marginal rates (up to roughly 70% top rate) have been compatible with strong growth in post-war US 1945-1980 and Nordics, falsifying extreme-Laffer-curve positions.	3	match	Identical US-1945-1980/Nordic top-marginal-rate growth-compatibility proposition tested.	REVIEW
social_democratic	9	universal_healthcare_cost_outcome_oecd	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned		USA		0					Universal healthcare systems across OECD produce lower per-capita health spending than the US multi-payer system at equal or better outcome measures.	3	match	Identical OECD universal-healthcare cost/outcome proposition tested.	REVIEW
social_democratic	10	australia_super_guarantee_saving_effect	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	1992-1992	AUS		0					Australian superannuation guarantee 1992 produced broad-based retirement-savings expansion without the crowd-out or private-saving collapse predicted by some critics.	3	match	Identical Australian superannuation 1992 saving proposition tested.	REVIEW
social_democratic	11	macron_labour_tax_employment_distribution	PASS			mixed	aligned	2017-2027			0	employment_labour,tax	employment_labour,tax	macron	macron	Macron 2017-2019 labour-tax reforms produced measurable employment gains but had distributional costs; welfare-state-adjustment outcome is mixed and depends on transfer-side offsets.	3	match	Identical Macron 2017-2019 labour-tax employment/distribution proposition tested.	PASS
social_democratic	12	r_minus_g_wealth_income_ratio_post_1980	PASS			supported	aligned	1914-1989			0	poverty_inequality	poverty_inequality			Piketty's r > g dynamic post-1980 produced wealth-to-income ratios reaching or exceeding pre-1914 levels in major OECD economies, consistent with social-democratic claims about structural inequality drift absent policy intervention.	3	match	Identical Piketty r>g post-1980 wealth-income-ratio proposition tested.	PASS
social_democratic	13	automatic_stabiliser_2008_contraction_severity	REVIEW	GEO_UNVERIFIABLE	hypothesis has no sample.countries list	supported	aligned	2008-2017	DEU,GBR		0	employment_labour	employment_labour			Post-2008 countries with larger automatic stabilisers (Nordics, Germany short-time work) experienced milder output and employment contractions than countries with weaker welfare-state cushions (UK, southern Eurozone).	3	match	Identical post-2008 automatic-stabiliser contraction-severity proposition tested.	REVIEW
social_democratic	14	universal_vs_meanstest_child_poverty	PASS			supported	aligned				0	poverty_inequality,welfare_state	poverty_inequality,welfare_state			Child-poverty rates in EU countries with universal child-benefit systems are substantially lower than in means-tested systems at similar tax-and-transfer cost.	3	match	Identical EU universal-vs-means-tested child-poverty proposition tested.	PASS
