position_id	claim_index	linked_hypothesis_id	school_prediction	current_polarity	heuristic_guess	school_claim	hypothesis_claim
ordoliberal	55	industrial_policy_developmentalist_states_growth	mixed	aligned	uncertain	Developmentalist East Asian states (South Korea, Taiwan, Singapore, China) pursuing active industrial policy — export-discipline, selective credit, state-directed FDI screening, targeted sector promotion — achieved hi...	Developmentalist East Asian states (South Korea, Taiwan, Singapore, China) pursuing active industrial policy — export-discipline, selective credit, state-directed FDI screening, targeted sector promotion — achieved higher long-run real per-capita GDP growth over 1960-2019 than otherwise-comparable countries starting at similar income levels in 1960. The comparable-control set is constructed from Maddison 1960 per-capita GDP neighbours plus similar initial human-capital and geographic endowment, drawn from Latin America (ARG, BRA, MEX, CHL), South Asia (IND, PAK, LKA), Southeast Asia non-developmentalist (PHL, THA in the earlier period), and Africa (GHA, EGY). The hypothesis is that the developmentalist subset's long-run growth trajectory exceeds the control group by a margin not explained by controls for initial human capital, geography, and institutional quality alone. 
ordoliberal	56	el_salvador_bukele_gdp_crime_tradeoff_2019_2024	supported	aligned	aligned_guess	El Salvador's homicide rate fell from 52 per 100,000 (2019) to 2.4 per 100,000 (2023) — a 95% reduction — under Bukele's Estado de Excepción security crackdown beginning March 2022	El Salvador's homicide rate fell from 52 per 100,000 (2019) to 2.4 per 100,000 (2023) — a 95% reduction — under Bukele's Estado de Excepción security crackdown beginning March 2022. This security improvement is associated with measurable GDP and FDI gains: El Salvador grew approximately 3.5% real in 2022 and 4.0% in 2023 per IMF NGDP_RPCH, outperforming Honduras and Guatemala — the structural comparators — for the first time since 2010. The pre-registered causal claim is that crime reduction via security crackdown (regardless of rule-of-law costs) produced positive economic returns through three channels: tourism recovery, FDI attraction in light manufacturing, and domestic consumer confidence, detectable as a positive cumulative average treatment effect on the treated (CATT) in a synthetic-control design with HND, GTM, NIC, and DOM as donor countries. The rule-of-law deterioration — mass imprisonment of approximately 75,000 persons, habeas corpus suspension, credible reports of wrongful detention — is a confounding factor coded as a separate variable and is not subsumed into the economic growth claim. The hypothesis tests only the economic-returns mechanism of crime reduction, not the normative legitimacy of the enforcement method. 
ordoliberal	57	estonia_market_reform_post_soviet_growth_1991_2007	supported	aligned	uncertain	Estonia adopted among the most radical market-liberalisation packages of any post-Soviet state — flat tax (26% universal rate, 1994), currency board (EEK pegged to DM/EUR, 1992), rapid privatisation, unilateral free t...	Estonia adopted among the most radical market-liberalisation packages of any post-Soviet state — flat tax (26% universal rate, 1994), currency board (EEK pegged to DM/EUR, 1992), rapid privatisation, unilateral free trade, and minimal capital controls — and by 2007 had recovered to Soviet-era GDP per capita levels and substantially exceeded them, while Belarusian and Ukrainian peers had not recovered comparably. Estonia's radical shock-therapy approach combined with rule-of-law reforms and EU integration produced faster and more durable recovery than gradualist alternatives applied to broadly comparable post-Soviet initial conditions. 
ordoliberal	58	soviet_union_central_planning_gdp_collapse_1989_1991	supported	aligned	aligned_guess	The Soviet central-planning system, having already exhibited TFP stagnation 1970-1989, underwent a canonical institutional and economic collapse 1989-1998 as plan-enforcement was withdrawn without functioning market i...	The Soviet central-planning system, having already exhibited TFP stagnation 1970-1989, underwent a canonical institutional and economic collapse 1989-1998 as plan-enforcement was withdrawn without functioning market institutions in place. The collapse manifests as ≥7 of 10 pre-registered extreme- outcome metrics drawn from independent data sources and measuring distinct causal layers (real output, industrial production, hyperinflation, male mortality, demographic collapse, inequality surge, emigration, currency regime failure, poverty headcount, reform-depth-conditioned recovery). The canonical-case claim is that no non-war peacetime transition in the 1989-1998 global panel matches even 4 of these 10 thresholds simultaneously except the FSU bloc itself. A refutation (≤3 metrics met) would indicate that the post- Soviet collapse has been overstated by Western reconstructions, or that the political-shock explanation (Gorbachev / Yeltsin choices) dominates the institutional-exhaustion explanation in a way that rules out the canonical-case framing. 
ordoliberal	59	labour_market_flexibility_unemployment_duration	supported	aligned	uncertain	Countries with stricter employment protection legislation — measured by the OECD EPL indicator (or comparable alternatives where OECD EPL is missing) — experience longer average unemployment duration, holding other co...	Countries with stricter employment protection legislation — measured by the OECD EPL indicator (or comparable alternatives where OECD EPL is missing) — experience longer average unemployment duration, holding other controls constant. The hypothesis is consistent with the Mortensen-Pissarides search-and-matching framework: higher firing costs reduce both firing and hiring flows, lengthening the time unemployed workers spend searching for jobs. The effect on the unemployment LEVEL is theoretically ambiguous (lower inflows offsetting longer durations) and is NOT part of the pre-registered claim; only the duration effect is. Expected effect is sign-definite (positive correlation between EPL strictness and duration) with magnitude consistent with the Nickell 1997, Blanchard-Wolfers 2000, and OECD Employment Outlook (2020+) ranges. 
ordoliberal	60	canada_real_disposable_income_post_2015	supported	aligned	aligned_guess	Canadian real household disposable income per capita has stagnated or grown more slowly than in comparable resource-plus-anglophone-plus-small- open-developed economies (USA, AUS, NZL, GBR, NOR, CHE) over 2015-2023, o...	Canadian real household disposable income per capita has stagnated or grown more slowly than in comparable resource-plus-anglophone-plus-small- open-developed economies (USA, AUS, NZL, GBR, NOR, CHE) over 2015-2023, once adjusted for CPI and household size. The claim is narrowly about the household-sector purchasing-power trajectory — not aggregate output and not pre-tax labour earnings in isolation — because the relevant welfare metric for a household under the 2015-present Canadian policy mix is after-tax-and-transfer real income per capita. The hypothesis additionally tests whether, once housing costs are netted out (real disposable income net of shelter expenditure), the Canadian trajectory is worse than the headline series suggests, since Canadian house prices and rents rose substantially faster than the donor-pool average over the sample window. 
ordoliberal	61	strong_union_labour_law_youth_unemployment_south_europe	supported	aligned	uncertain	Strong employment-protection legislation (EPL) with high union wage-setting coverage and limited at-will dismissal produces a three-order causal chain in Southern European labour markets	Strong employment-protection legislation (EPL) with high union wage-setting coverage and limited at-will dismissal produces a three-order causal chain in Southern European labour markets. FIRST-ORDER: insider workers receive durable job security, wage floors via collective bargaining, and statutory dismissal protections — this is a real welfare transfer to incumbent workers and an acknowledged policy success on its own terms. SECOND-ORDER: an insider-outsider duality emerges in which youth, women re-entering after care periods, immigrants and long-term unemployed face exceptionally high unemployment rates, temporary-contract traps, and hiring friction. THIRD- ORDER: the persistent youth/outsider disadvantage accelerates brain-drain emigration (ESP/ITA/GRC youth exodus 2011-2019), contributes to demographic-fertility decline (delayed family formation through unstable early-career), and produces a productivity-scarring "lost cohort" effect on the national labour force. Cases: Spain reforma 2012 as an EPL-reduction event-study, Italy Jobs Act 2015, Greece Law 4093 2012, France El Khomri 2016 and Macron 2017 ordonnances. 
ordoliberal	62	minimum_wage_above_median_employment_teen_effects	supported	aligned	uncertain	High-bite minimum wages (statutory floors that approach or exceed the local 50th percentile of the age-specific wage distribution) produce a multi-stage causal chain	High-bite minimum wages (statutory floors that approach or exceed the local 50th percentile of the age-specific wage distribution) produce a multi-stage causal chain. FIRST-ORDER: wage floors do rise for employed workers who retain their jobs — this effect is real, measurable and acknowledged. SECOND-ORDER: employment rates for teens, young immigrants, low-skill entrants, and workers in high-bite sub-regions diverge negatively from synthetic controls, with hours reductions, reduced promotion-probability, and tradable-sector job reallocation away from affected regions. THIRD-ORDER: the productivity ladder that moves workers from first-job wages to wages well above the minimum breaks down; informal-sector employment share rises; the share of young people neither in employment nor education (NEET) increases persistently, entrenching long-run human-capital damage. Cases: Seattle 2015-2017 above-$13 hike, NYC fast-food $15 minimum 2019, California state-wide $15-to-$16 schedule, UK National Living Wage 2016-2024 schedule, German Mindestlohn 2015 introduction and 2022 €12 hike. 
ordoliberal	63	frontier_tfp_market_liberal_panel_1970_2024	supported	aligned	uncertain	Competition and low product-market regulation drive frontier TFP growth over multi-decade windows. 	Among high-income and near-frontier economies from 1970 to 2024, lower product-market regulation, stronger competition, and stronger property rights predict higher long-run TFP growth than state ownership or targeted industrial-policy intensity.
ordoliberal	64	estonia_market_reform_30yr_income_convergence	supported	aligned	uncertain	Estonia's credible institutional commitment to market order produced superior convergence compared to post-Soviet gradualists. 	Estonia’s radical market reforms after independence in 1991 — including a currency board, flat tax, rapid privatisation, and full trade liberalisation — generated a cumulative GDP-per-capita convergence gain of at least 15 log-points by 2024 relative to a synthetic counterfactual constructed from gradual post-Soviet reform comparators (Latvia, Lithuania, Russia, Ukraine, Belarus, Kazakhstan). The null is that Estonia’s convergence path is indistinguishable from the synthetic control. 
ordoliberal	65	product_market_regulation_tfp_30yr_panel	supported	aligned	uncertain	Product-market deregulation and competition policy raise TFP growth over 30-year OECD panels. 	Across OECD countries 1975-2020, lower product-market regulation (PMR) predicts higher long-run total-factor-productivity growth, after controlling for education attainment, capital deepening, and initial income per capita. The pre-registered claim is that a one-standard-deviation reduction in the OECD PMR composite index is associated with at least 0.3 percentage points higher annual TFP growth over the subsequent decade, in a panel with country and year fixed effects. 
ordoliberal	66	industrial_policy_high_governance_success	mixed	aligned	uncertain	Industrial policy (sectoral targeting, export subsidies, conditional credit, technology push) succeeds in raising long-run manufacturing productivity and export sophistication when implemented in high-governance state...	Industrial policy (sectoral targeting, export subsidies, conditional credit, technology push) succeeds in raising long-run manufacturing productivity and export sophistication when implemented in high-governance states with export discipline (clear performance criteria, sunset clauses, competitive benchmarking), over 30-year windows 1960-2020. The claim is an adversarial boundary test: it challenges blanket free-market claims by documenting conditions under which state-led sectoral promotion outperforms laissez-faire.
ordoliberal	67	poland_market_transition_30yr_growth	supported	aligned	uncertain	Poland’s sustained market transition — shock therapy stabilisation in 1990, competition-policy enforcement, mass privatisation, and EU regulatory adoption — generated a cumulative log GDP-per-capita growth advantage o...	Poland’s sustained market transition — shock therapy stabilisation in 1990, competition-policy enforcement, mass privatisation, and EU regulatory adoption — generated a cumulative log GDP-per-capita growth advantage of at least 10 percentage points over 1990–2024 relative to CEE peers with weaker competition and slower privatisation (Bulgaria, Romania, Croatia). The test is whether Poland outperforms a synthetic counterfactual or whether a panel treatment coefficient is positive and significant. 
ordoliberal	68	sweden_1990s_market_reform_recovery	supported	aligned	aligned_guess	Sweden’s post-1992 crisis market reforms — fiscal consolidation, inflation- targeting adoption, tax and pension overhauls, and product-market deregulation — predict stronger real GDP-per-capita growth during 1995–2024...	Sweden’s post-1992 crisis market reforms — fiscal consolidation, inflation- targeting adoption, tax and pension overhauls, and product-market deregulation — predict stronger real GDP-per-capita growth during 1995–2024 than its pre-crisis state-expansion model (1975–1990). The test is whether Sweden’s post-1995 growth trajectory lies above a synthetic counterfactual built from Nordic and continental European peers, and whether a panel treatment coefficient for the post-reform period is positive and significant. 
ordoliberal	69	unilateral_tariff_liberalisation_growth_20yr	supported	aligned	uncertain	Countries that undertake unilateral tariff liberalisation — defined as an autonomous, non-FTA-driven reduction in the applied weighted-mean tariff of at least 5 percentage points sustained for at least 5 consecutive y...	Countries that undertake unilateral tariff liberalisation — defined as an autonomous, non-FTA-driven reduction in the applied weighted-mean tariff of at least 5 percentage points sustained for at least 5 consecutive years — experience stronger subsequent 20-year growth in real GDP per worker and real private consumption per capita than matched protectionist peers, in a global panel 1970-2020. The test compares treated liberalisers against synthetic controls and against a matched donor pool of economies with similar pre-reform income levels, tariffs, and growth trajectories. 
ordoliberal	70	rule_of_law_market_reform_complementarity	supported	aligned	uncertain	Across a broad panel of economies 1980-2020, market reforms (privatisation, trade liberalisation, and price decontrol) produce durable gains in real GDP per capita growth only when rule-of-law scores exceed a minimum ...	Across a broad panel of economies 1980-2020, market reforms (privatisation, trade liberalisation, and price decontrol) produce durable gains in real GDP per capita growth only when rule-of-law scores exceed a minimum threshold (WGI Rule of Law > -0.5, approximately the 40th percentile of the global distribution). Below this threshold, market reforms show insignificant or negative associations with growth. The pre- registered claim is that the interaction term between market- reform intensity and rule-of-law score is positive and significant at p<0.05, while the marginal effect of market reform at rule-of-law below -0.5 is not significantly positive. 
ordoliberal	71	corruption_state_allocation_growth_interaction	supported	aligned	uncertain	Across a broad panel of economies 1980-2020, state allocation of resources — measured by government consumption share, state- enterprise share of output, and public-investment share — has negative long-run effects on ...	Across a broad panel of economies 1980-2020, state allocation of resources — measured by government consumption share, state- enterprise share of output, and public-investment share — has negative long-run effects on total-factor-productivity growth when corruption is high (WGI Control of Corruption below median), but neutral or positive effects when corruption is low (above median). The pre-registered claim is that the interaction term between state-allocation intensity and corruption is negative and significant at p<0.05, and that the marginal effect of state allocation is negative and significant in the high-corruption sub-sample but not significantly negative in the low-corruption sub-sample. 
ordoliberal	72	labour_flexibility_security_complement	supported	aligned	uncertain	Labour-market flexibility (ease of hiring and firing, low EPL, decentralised wage bargaining) improves long-run employment rates, productivity growth, and GDP per capita only when paired with complementary adjustment ...	Labour-market flexibility (ease of hiring and firing, low EPL, decentralised wage bargaining) improves long-run employment rates, productivity growth, and GDP per capita only when paired with complementary adjustment institutions: active labour-market policy (retraining, job search assistance), relocation support, or income-smoothing mechanisms (unemployment insurance, portable benefits). Flexibility without security produces transient employment gains but no durable prosperity advantage over rigid but secure regimes, in OECD and middle-income panels 1980-2020.
ordoliberal	73	constitutional_fiscal_rules_growth_stability	supported	aligned	uncertain	Across advanced and emerging-market economies 1980-2020, constitutional or statutory fiscal rules — debt brakes, deficit ceilings, and expenditure-growth limits — predict more durable prosperity (lower growth volatili...	Across advanced and emerging-market economies 1980-2020, constitutional or statutory fiscal rules — debt brakes, deficit ceilings, and expenditure-growth limits — predict more durable prosperity (lower growth volatility and stronger long- run income growth) than discretionary state-investment surges. The pre-registered claim is that countries with binding fiscal rules in place for at least 10 years show at least 0.8 percentage points lower standard deviation of GDP growth and at least 0.3 percentage points higher mean growth over 1980- 2020 than matched peers without such rules, after controlling for initial income, resource dependence, and financial development. 
ordoliberal	74	government_consumption_share_tfp	supported	aligned	uncertain	Higher government-consumption shares predict weaker TFP growth after controlling for public investment, education, and health spending, across a broad panel of advanced and emerging economies from 1970 to 2020.	Higher government-consumption shares predict weaker TFP growth after controlling for public investment, education, and health spending, across a broad panel of advanced and emerging economies from 1970 to 2020.
ordoliberal	75	judicial_independence_growth_persistence	supported	aligned	uncertain	Across a broad panel of economies 1980-2020, stronger judicial independence — measured by V-Dem judicial-constraints-on-the- executive index, Fraser EFW integrity of the legal system, and the Cingranelli-Richards phys...	Across a broad panel of economies 1980-2020, stronger judicial independence — measured by V-Dem judicial-constraints-on-the- executive index, Fraser EFW integrity of the legal system, and the Cingranelli-Richards physical-integrity-rights index — predicts lower investment volatility and stronger long-run GDP per capita growth following major reform episodes. The pre- registered claim is that countries in the top tercile of judicial independence show at least 1.0 percentage point lower standard deviation of investment/GDP and at least 0.4 percentage points higher annual growth in the 10 years post-reform than countries in the bottom tercile, after controlling for reform type and initial income. 
ordoliberal	76	chile_market_reform_long_horizon_with_democracy	supported	aligned	uncertain	Chile’s long-run income convergence is stronger after the combination of market reforms (1975–1990) and democratic institutional repair (1990 onward) than under the earlier state-led import-substitution regime (1950–1...	Chile’s long-run income convergence is stronger after the combination of market reforms (1975–1990) and democratic institutional repair (1990 onward) than under the earlier state-led import-substitution regime (1950–1973). In a synthetic-control design with Latin American comparators, Chile’s cumulative log GDP-per-capita growth from 1990–2024 exceeds the synthetic counterfactual built from pre-reform peers, and the post-1990 democratic period shows continued convergence relative to a counterfactual that stops at 1990. 
ordoliberal	77	new_zealand_reform_long_run_productivity_recheck	supported	aligned	aligned_guess	New Zealand’s 1984–1993 liberalisation (deregulation, tariff cuts, privatisation, inflation targeting, and fiscal consolidation) improved long-run macroeconomic stability and tradables-sector productivity over 1984–20...	New Zealand’s 1984–1993 liberalisation (deregulation, tariff cuts, privatisation, inflation targeting, and fiscal consolidation) improved long-run macroeconomic stability and tradables-sector productivity over 1984–2024 relative to a synthetic counterfactual of OECD small open economies, but aggregate economy-wide labour productivity and TFP did not improve enough to support strong market-optimism claims. The hypothesis predicts a positive and significant gap in inflation volatility reduction and trade openness, but a non-positive or modest gap in aggregate labour productivity and TFP. 
ordoliberal	78	australia_hawke_keating_reform_long_run	supported	aligned	uncertain	Australia’s long expansion after the Hawke-Keating reforms (1983–1996) — including tariff cuts, financial deregulation, competition-policy introduction, and fiscal consolidation — is better predicted by market liberal...	Australia’s long expansion after the Hawke-Keating reforms (1983–1996) — including tariff cuts, financial deregulation, competition-policy introduction, and fiscal consolidation — is better predicted by market liberalisation than by sector-specific state direction. In a panel of OECD commodity-exporting and small open economies, Australia’s post-1983 cumulative log GDP-per-capita growth and labour productivity are positively associated with the reform dummy, while sectoral subsidies and state-owned enterprise shares do not show a comparable positive association. 
ordoliberal	79	bankruptcy_law_efficiency_capital_reallocation	supported	aligned	uncertain	Across countries 1990-2020, faster insolvency and bankruptcy resolution — measured by years to resolve, recovery rate, and strength of insolvency framework index — predicts stronger post- shock productivity recovery t...	Across countries 1990-2020, faster insolvency and bankruptcy resolution — measured by years to resolve, recovery rate, and strength of insolvency framework index — predicts stronger post- shock productivity recovery than discretionary rescue policy (bailouts, forbearance, and evergreening). The pre-registered claim is that countries in the top tercile of bankruptcy efficiency show at least 1.5 percentage points higher TFP growth in the five years following a financial shock than countries in the bottom tercile, after controlling for shock severity and initial income. 
ordoliberal	80	canada_market_liberalisation_vs_state_industry_1988_2024	supported	aligned	uncertain	Canada’s long-run prosperity after the Canada–US Free Trade Agreement (1988) and NAFTA (1994) is more associated with market openness than with national industrial-policy initiatives	Canada’s long-run prosperity after the Canada–US Free Trade Agreement (1988) and NAFTA (1994) is more associated with market openness than with national industrial-policy initiatives. In a panel of OECD economies, Canada’s post-1988 cumulative log GDP-per-capita growth and labour productivity are positively associated with trade openness and FDI inflows, while federal industrial-policy spending (proxied by government consumption on economic affairs) does not show a comparable positive association. 
ordoliberal	81	contract_enforcement_fdi_productivity_spillovers	supported	aligned	inverted_guess	Across emerging-market and developing economies 1990-2020, stronger contract enforcement — measured by years to resolve a commercial dispute, contract-enforcement index, and legal-origin dummies — predicts whether for...	Across emerging-market and developing economies 1990-2020, stronger contract enforcement — measured by years to resolve a commercial dispute, contract-enforcement index, and legal-origin dummies — predicts whether foreign-direct-investment inflows produce productivity spillovers to domestic firms rather than enclave effects. The pre-registered claim is that the correlation between FDI inflows and subsequent domestic-firm TFP growth is positive and significant at p<0.05 only in countries with above-median contract enforcement, and is insignificant or negative in countries with below-median enforcement. 
ordoliberal	82	firm_entry_rate_long_run_productivity	supported	aligned	uncertain	Across an unbalanced panel of OECD and emerging-market economies 1980-2020, higher firm-entry rates (new business registrations per 1000 working-age population) predict stronger subsequent 20-year total-factor-product...	Across an unbalanced panel of OECD and emerging-market economies 1980-2020, higher firm-entry rates (new business registrations per 1000 working-age population) predict stronger subsequent 20-year total-factor-productivity growth, after controlling for initial GDP per capita, human capital, and capital-deepening rates. The Schumpeterian-Kirznerian claim is that entry is the primary engine of creative destruction and productivity catch-up; the test distinguishes the entry channel from incumbent-scale and state-investment channels. 
ordoliberal	83	frontier_income_volatility_state_allocation	supported	aligned	uncertain	Across middle-income and catch-up economies 1980-2020, high state-directed allocation — measured by state-enterprise share of output, directed-credit intensity, and public-investment-driven growth — is associated with...	Across middle-income and catch-up economies 1980-2020, high state-directed allocation — measured by state-enterprise share of output, directed-credit intensity, and public-investment-driven growth — is associated with larger boom-bust cycles after middle-income status is reached, even when early catch-up growth is strong. The pre-registered claim is that countries in the top tercile of state-allocation intensity show at least 1.5 percentage points higher standard deviation of GDP growth and at least twice the crisis frequency in the post-middle-income window than bottom-tercile peers, after controlling for resource dependence, financial development, and initial income. 
ordoliberal	84	uk_thatcher_market_reform_40yr_services_frontier	supported	aligned	uncertain	UK market reforms from 1979 onward — privatisation, trade liberalisation, labour-market deregulation, and competition-policy strengthening — predict stronger long-run services-sector productivity and employment perfor...	UK market reforms from 1979 onward — privatisation, trade liberalisation, labour-market deregulation, and competition-policy strengthening — predict stronger long-run services-sector productivity and employment performance over 1979–2024 than comparable European corporatist regimes (France, Germany, Italy). In a panel of large European economies, the UK shows a positive and significant differential in services value-added share, services employment share, and aggregate labour productivity relative to a synthetic counterfactual built from corporatist comparators. 
ordoliberal	85	catch_up_growth_fades_after_middle_income_threshold_v2	supported	aligned	uncertain	In Maddison long-run country panels, catch-up growth is materially faster below roughly 40 percent of US GDP per capita than above that threshold, but the post-threshold premium is small enough that the developmentali...	In Maddison long-run country panels, catch-up growth is materially faster below roughly 40 percent of US GDP per capita than above that threshold, but the post-threshold premium is small enough that the developmentalist catch-up advantage fades over longer 10-year windows. 
ordoliberal	86	property_rights_long_run_income_frontier_v2	supported	aligned	uncertain	In a 1996-2018 Maddison/WGI cross-section, countries with stronger rule of law should show higher mean annual GDP-per-capita growth after controlling for initial income if the property-rights growth channel is strong ...	In a 1996-2018 Maddison/WGI cross-section, countries with stronger rule of law should show higher mean annual GDP-per-capita growth after controlling for initial income if the property-rights growth channel is strong in between-country variation. 
ordoliberal	87	state_capacity_precedes_liberal_market	supported	aligned	uncertain	State capacity (proxied by government effectiveness, rule of law, and fiscal extraction) is a prerequisite for effective liberal market policy	State capacity (proxied by government effectiveness, rule of law, and fiscal extraction) is a prerequisite for effective liberal market policy. Countries with stronger early state capacity experience larger growth premiums from subsequent market-opening reforms than countries with weak state capacity. The test uses a temporal sequencing design: state-capacity proxies measured in an early window (1996-2005) are used to predict the growth premium from trade openness in a later window (2005-2019). 
ordoliberal	88	welfare_architecture_market_openness_nordic	supported	aligned	uncertain	Nordic prosperity is strongest when social insurance is paired with openness, competition policy, and labor-market institutions that preserve market discipline.	Nordic prosperity relative to peer high-income economies is better explained by the combination of generous welfare states with high trade openness, flexible labour markets, and strong competition policy than by welfare-state size alone, over the 1990-2023 period.
ordoliberal	89	fiscal_consolidation_credibility_growth	supported	aligned	uncertain	Credible fiscal consolidation should support long-run growth and private investment when it strengthens the rule-bound fiscal order of mature market economies.	Credible fiscal consolidation episodes — defined as sustained primary balance improvement of at least 2% of GDP over 3 years, not reversed within 5 years, and accompanied by declining debt-to-GDP trajectories — predict stronger subsequent 10-year real GDP per capita growth and private investment than repeated discretionary fiscal stimulus in mature economies, in an OECD panel 1980-2020. The directional claim is that credible consolidators experience cumulative growth 5-15% above matched non-consolidating peers over the post-consolidation decade, while stimulus-reliant economies show no significant gain or a relative loss. 
ordoliberal	90	market_order_rule_of_law_investment_share_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger rule-of-law institutions should be associated with higher private and total investment shares through property-rights, contract-enforcement, and economic-calculation channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger rule-of-law institutions predict higher private and total investment shares after country and year fixed effects and basic macro controls. This tests the property-rights, contract-enforcement, and economic-calculation channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	91	market_order_rule_of_law_private_credit_depth_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger rule-of-law institutions should be associated with deeper private credit intermediation through property-rights, contract-enforcement, and economic-calculation channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger rule-of-law institutions predict deeper private credit intermediation after country and year fixed effects and basic macro controls. This tests the property-rights, contract-enforcement, and economic-calculation channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	92	market_order_rule_of_law_gdp_pc_growth_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger rule-of-law institutions should be associated with faster real GDP per capita growth through property-rights, contract-enforcement, and economic-calculation channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger rule-of-law institutions predict faster real GDP per capita growth after country and year fixed effects and basic macro controls. This tests the property-rights, contract-enforcement, and economic-calculation channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	93	market_order_rule_of_law_high_tech_exports_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger rule-of-law institutions should be associated with higher high-technology export intensity through property-rights, contract-enforcement, and economic-calculation channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger rule-of-law institutions predict higher high-technology export intensity after country and year fixed effects and basic macro controls. This tests the property-rights, contract-enforcement, and economic-calculation channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	94	market_order_regulatory_quality_investment_share_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, more predictable and market-compatible regulation should be associated with higher private and total investment shares through entry, competition, and entrepreneurship channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, more predictable and market-compatible regulation predict higher private and total investment shares after country and year fixed effects and basic macro controls. This tests the entry, competition, and entrepreneurship channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	95	market_order_regulatory_quality_employment_rate_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, more predictable and market-compatible regulation should be associated with higher employment rates through entry, competition, and entrepreneurship channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, more predictable and market-compatible regulation predict higher employment rates after country and year fixed effects and basic macro controls. This tests the entry, competition, and entrepreneurship channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	96	market_order_regulatory_quality_high_tech_exports_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, more predictable and market-compatible regulation should be associated with higher high-technology export intensity through entry, competition, and entrepreneurship channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, more predictable and market-compatible regulation predict higher high-technology export intensity after country and year fixed effects and basic macro controls. This tests the entry, competition, and entrepreneurship channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	97	market_order_regulatory_quality_gdp_pc_growth_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, more predictable and market-compatible regulation should be associated with faster real GDP per capita growth through entry, competition, and entrepreneurship channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, more predictable and market-compatible regulation predict faster real GDP per capita growth after country and year fixed effects and basic macro controls. This tests the entry, competition, and entrepreneurship channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	98	market_order_control_corruption_investment_share_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger control of corruption should be associated with higher private and total investment shares through rent-seeking and rule-bound-competition channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger control of corruption predict higher private and total investment shares after country and year fixed effects and basic macro controls. This tests the rent-seeking and rule-bound-competition channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	99	market_order_control_corruption_private_credit_depth_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger control of corruption should be associated with deeper private credit intermediation through rent-seeking and rule-bound-competition channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger control of corruption predict deeper private credit intermediation after country and year fixed effects and basic macro controls. This tests the rent-seeking and rule-bound-competition channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	100	market_order_control_corruption_gdp_pc_growth_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger control of corruption should be associated with faster real GDP per capita growth through rent-seeking and rule-bound-competition channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger control of corruption predict faster real GDP per capita growth after country and year fixed effects and basic macro controls. This tests the rent-seeking and rule-bound-competition channels without using the Heritage latest-year cross-section as the treatment.
ordoliberal	101	market_order_control_corruption_high_tech_exports_panel	supported	aligned	uncertain	Ordoliberal theory predicts that, in a 1996-2023 country panel, stronger control of corruption should be associated with higher high-technology export intensity through rent-seeking and rule-bound-competition channels.	Across a pre-registered panel of OECD and major emerging-market economies from 1996 to 2023, stronger control of corruption predict higher high-technology export intensity after country and year fixed effects and basic macro controls. This tests the rent-seeking and rule-bound-competition channels without using the Heritage latest-year cross-section as the treatment.
