ieset_city_id,city_rank_2025,ghsl_city_id,city_name,country_name,country_iso3,population_2025,area_km2_2025,density_per_km2_2025,longitude,latitude,source_dataset,source_system,source_ghsl_city_id_column,source_city_name_column,source_population_2025_column,source_country_name_column,source_country_iso3_column,source_area_km2_2025_column,source_longitude_column,source_latitude_column,morphology_note
ghsl_ucdb_r2024a:7012,773,7012,Tampa,United States,,709023,431,1645.0649651972158,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9731,774,9731,Tai'an,China,,707595,158,4478.449367088608,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6141,775,6141,Shiraz,Iran,,707098,160,4419.3625,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9823,776,9823,Jiamusi,China,,705051,112,6295.098214285715,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2748,777,2748,Bouaké,Côte d'Ivoire,,704949,106,6650.462264150943,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:606,778,606,Irbid,Jordan,,704577,80,8807.2125,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9934,779,9934,Mirzapur,India,,703502,128,5496.109375,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9409,780,9409,Pingdingshan,China,,703495,121,5814.00826446281,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3288,781,3288,Blida,Algeria,,703326,95,7403.4315789473685,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10305,782,10305,Yitang,China,,702594,120,5854.95,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7944,783,7944,Balikpapan,Indonesia,,702531,116,6056.301724137931,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8485,784,8485,Qujing,China,,701652,109,6437.174311926606,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10973,785,10973,Yangzhou,China,,699843,156,4486.173076923077,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2695,786,2695,Garoua,Cameroon,,699541,67,10440.910447761195,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8047,787,8047,Rasoi,India,,698924,94,7435.36170212766,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6269,788,6269,Arlington,United States,,698786,361,1935.6952908587257,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9693,789,9693,Binzhou,China,,696958,123,5666.325203252032,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2024,790,2024,Seville,Spain,,696193,80,8702.4125,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1446,791,1446,Kandy,Sri Lanka,,696126,273,2549.912087912088,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7788,792,7788,Panipat,India,,696045,95,7326.789473684211,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7047,793,7047,Patiala,India,,694312,92,7546.869565217391,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8435,794,8435,Yongchuan,China,,694286,66,10519.484848484848,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7638,795,7638,Sahiwal,Pakistan,,693877,77,9011.38961038961,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6571,796,6571,Taxila,Pakistan,,692754,140,4948.242857142857,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10178,797,10178,Nellore,India,,692502,92,7527.195652173913,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:173,798,173,Chiang Mai,Thailand,,692242,225,3076.6311111111113,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2082,799,2082,Cheongju-si,South Korea,,691161,85,8131.305882352941,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4698,800,4698,Bacolod,Philippines,,690717,126,5481.880952380952,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4383,801,4383,Donetsk,Ukraine,,690522,188,3672.9893617021276,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1689,802,1689,Zurich,Switzerland,,689208,187,3685.604278074866,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10592,803,10592,Runisaidpur,India,,688757,207,3327.328502415459,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4175,804,4175,Barcelona,Venezuela,,688690,144,4782.569444444444,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7712,805,7712,Suining,China,,688125,75,9175.0,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8685,806,8685,Yuncheng,China,,687353,98,7013.806122448979,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10093,807,10093,Loudi,China,,686965,64,10733.828125,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5398,808,5398,Cilegon,Indonesia,,686540,188,3651.808510638298,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5114,809,5114,Bi'r Rubak,Yemen,,686016,53,12943.698113207547,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6961,810,6961,Florianópolis,Brazil,,685025,182,3763.8736263736264,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8294,811,8294,Haridwar,India,,684947,98,6989.255102040816,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:879,812,879,Urmia,Iran,,684659,100,6846.59,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4659,813,4659,Chŏngjin,North Korea,,683870,71,9631.971830985916,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7429,814,7429,Vapi,India,,683366,110,6212.418181818181,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11209,815,11209,Sha Tin,China,,682643,44,15514.613636363636,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6998,816,6998,Jepara,Indonesia,,682384,169,4037.775147928994,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6054,817,6054,Louhajang,Bangladesh,,681603,223,3056.5156950672645,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3058,818,3058,Bristol,United Kingdom,,680809,173,3935.3121387283236,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6501,819,6501,Veracruz,México,,680672,147,4630.421768707483,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3858,820,3858,Al-Ubayyid,Sudan,,679642,83,8188.457831325301,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7773,821,7773,Okara,Pakistan,,679270,36,18868.61111111111,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8962,822,8962,Jhansi,India,,678723,76,8930.565789473685,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:798,823,798,Santiago de los Caballeros,Dominican Republic,,678296,117,5797.401709401709,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5963,824,5963,Mymensingh,Bangladesh,,677660,62,10930.0,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2594,825,2594,Jamnagar,India,,676169,76,8896.96052631579,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:43,826,43,Bissau,Guinea-Bissau,,674444,83,8125.831325301205,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7275,827,7275,Tulungagung,Indonesia,,673629,235,2866.506382978723,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2115,828,2115,Maradi,Niger,,673215,66,10200.227272727272,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1537,829,1537,Al Ain,United Arab Emirates,,672213,206,3263.169902912621,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:10447,830,10447,Bengbu,China,,671789,134,5013.350746268657,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:9002,831,9002,Akola,India,,671544,65,10331.446153846155,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2401,832,2401,Culiacán,México,,671459,137,4901.160583941606,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6593,833,6593,Ribeirao Preto,Brazil,,671131,125,5369.048,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11273,834,11273,Xingning,China,,669445,83,8065.6024096385545,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4663,835,4663,Acapulco,México,,668457,117,5713.307692307692,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:3324,836,3324,Changwon,South Korea,,668434,110,6076.672727272728,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4376,837,4376,Palermo,Italy,,666321,123,5417.243902439024,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:11651,838,11651,Longgang,China,,665961,73,9122.753424657534,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:2575,839,2575,Al-Fashir,Sudan,,665730,70,9510.42857142857,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:5758,840,5758,Beni Suef,Egypt,,665694,90,7396.6,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:85,841,85,Pointe-Noire,Republic of the Congo,,665656,182,3657.4505494505493,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:1104,842,1104,Nimule,South Sudan,,665398,14,47528.42857142857,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4706,843,4706,Sheffield,United Kingdom,,665294,219,3037.8721461187215,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7767,844,7767,Panvel,India,,665080,85,7824.470588235294,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:8143,845,8143,Calabar,Nigeria,,664342,104,6387.903846153846,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:4064,846,4064,Hanover,Germany,,663997,204,3254.8872549019607,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:6844,847,6844,Meishan,China,,661433,111,5958.855855855856,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
ghsl_ucdb_r2024a:7774,848,7774,Yamunanagar,India,,660062,72,9167.527777777777,,,GHSL Urban Centre Database R2024A,ghsl_ucdb_r2024a,ID_UC_G0,GC_UCN_MAI_2025,GC_POP_TOT_2025,GC_CNT_GAD_2025,,GC_UCA_KM2_2025,,,GHSL urban centre morphology; do not treat as a legal jurisdiction without crosswalks.
